Date,Close,compound,negative,neutral,positive,Open,High,Low,Volume
2018-12-28,133.2,0.9689,0.098,0.741,0.162,135.34,135.92,132.2,22351260
2018-12-31,131.09,0.898,0.05,0.871,0.079,134.45,134.64,129.95,24552820
2019-01-02,135.68,0.9934,0.056,0.822,0.122,128.99,137.51,128.56,27967450
2019-01-03,131.74,0.9151,0.079,0.815,0.107,134.69,137.17,131.12,22448730
2019-01-04,137.95,0.8571,0.093,0.799,0.108,134.01,138.0,133.75,27973370
2019-01-07,138.05,0.991,0.07,0.794,0.137,137.56,138.87,135.91,19988840
2019-01-08,142.53,0.9606,0.072,0.811,0.117,139.89,143.14,139.54,26191030
2019-01-09,144.23,-0.765,0.152,0.762,0.085,142.95,144.7,141.27,22131500
2019-01-11,143.8,0.9969,0.039,0.858,0.103,143.15,145.36,142.57,12780600
2019-01-11,143.8,0.9969,0.039,0.858,0.103,143.15,145.36,142.57,12780600
2019-01-14,145.39,-0.412,0.087,0.83,0.083,142.0,146.57,141.27,19864680
2019-01-15,148.95,-0.7757,0.071,0.867,0.062,146.01,150.68,145.99,24036820
2019-01-16,147.54,0.9388,0.068,0.837,0.095,149.0,149.6499,146.9975,17977150
2019-01-17,148.3,0.982,0.037,0.856,0.108,146.95,149.0,146.5,15480790
2019-01-18,150.04,-0.9349,0.108,0.812,0.08,149.75,152.43,148.55,30631520
2019-01-22,147.57,0.846,0.073,0.85,0.077,149.2,151.53,146.37,22310570
2019-01-23,144.3,0.9835,0.059,0.829,0.112,148.28,148.8,143.055,20060100
2019-01-24,145.83,-0.8568,0.079,0.862,0.059,144.64,146.44,142.52,20932280
2019-01-25,149.01,-0.9133,0.076,0.861,0.062,147.48,149.83,146.54,22227160
2019-01-28,147.47,0.9172,0.066,0.856,0.078,148.05,148.96,146.21,15242960
2019-01-29,144.19,0.9893,0.08,0.801,0.12,148.09,148.1,143.43,17451800
2019-01-30,150.42,-0.9826,0.101,0.823,0.076,146.22,150.95,145.6953,41676170
2019-01-31,166.69,0.9731,0.053,0.856,0.091,165.6,171.68,165.0,77005780
2019-02-01,165.71,-0.9992,0.219,0.698,0.083,165.84,169.1,165.66,30742790
